Make;Model;Co2;Weight;Fuel;EngDispl;Power
OPEL;ASTRA;147;1393;Petrol;1598;85
OPEL;ASTRA;146;1503;Petrol;1364;103
OPEL;ASTRA;146;1471;Petrol;1362;103
OPEL;ASTRA;146;1437;Petrol;1364;103
OPEL;ASTRA;146;1437;Petrol;1364;88
OPEL;ASTRA;146;1437;Petrol;1362;103
OPEL;ASTRA;146;1318;Petrol;1598;85
OPEL;ASTRA;148;1503;Petrol;1364;103
OPEL;ASTRA;154;1437;Petrol;1598;85
OPEL;ASTRA;154;1590;Diesel;1956;121
OPEL;ASTRA;154;1571;Petrol;1364;103
OPEL;ASTRA;154;1503;Petrol;1598;147
OPEL;ASTRA;154;1503;Petrol;1364;103
OPEL;ASTRA;154;1503;Petrol;1362;103
OPEL;ASTRA;154;1483;PETROL;1362;103
OPEL;ASTRA;154;1478;Petrol;1364;103
OPEL;ASTRA;154;1471;Petrol;1598;85
OPEL;ASTRA;154;1471;Petrol;1364;103
OPEL;ASTRA;149;1503;Petrol;1364;103
OPEL;ASTRA;154;1453;PETROL;1362;103
OPEL;ASTRA;149;1571;Diesel;1956;121
OPEL;ASTRA;154;1393;Petrol;1598;103
OPEL;ASTRA;154;1393;Petrol;1598;85
OPEL;ASTRA;154;1393;Petrol;1598;74
OPEL;ASTRA;154;1393;Petrol;1364;103
OPEL;ASTRA;154;1393;Petrol;1364;85
OPEL;ASTRA;154;1393;Diesel;1598;96
OPEL;ASTRA;154;1393;Diesel;1598;85
OPEL;ASTRA;152;1613;Diesel;1956;121
OPEL;ASTRA;146;1278;Petrol;1598;85
OPEL;ASTRA;154;1453;Petrol;1364;103
OPEL;ASTRA;110;1613;Diesel;1686;96
OPEL;ASTRA;114;1613;Diesel;1686;96
OPEL;ASTRA;114;1613;Diesel;1686;81
OPEL;ASTRA;114;1571;Diesel;1686;96
OPEL;ASTRA;114;1571;Diesel;1686;81
OPEL;ASTRA;114;1550;Diesel;1686;96
OPEL;ASTRA;114;1550;Diesel;1686;81
OPEL;ASTRA;114;1503;Diesel;1686;96
OPEL;ASTRA;114;1503;Diesel;1686;81
OPEL;ASTRA;110;1503;Diesel;1686;96
OPEL;ASTRA;113;1393;Petrol;1364;88
OPEL;ASTRA;117;1503;Petrol;1364;103
OPEL;ASTRA;110;1613;Diesel;1598;100
Opel;Astra;110;1578;Diesel;1686;81
OPEL;ASTRA;110;1571;Diesel;1686;96
OPEL;ASTRA;110;1571;Diesel;1686;81
OPEL;ASTRA;110;1571;Diesel;1598;100
OPEL;ASTRA;110;1550;Diesel;1686;96
OPEL;ASTRA;110;1550;Diesel;1686;81
OPEL;ASTRA;110;1550;Diesel;1598;100
OPEL;ASTRA;120;1550;Petrol;1686;96
OPEL;ASTRA;113;1550;Diesel;1956;121
OPEL;ASTRA;119;1550;Diesel;1686;81
OPEL;ASTRA;120;1550;Petrol;1686;81
OPEL;ASTRA;120;1550;Diesel;1686;100
OPEL;ASTRA;120;1550;Diesel;1686;96
OPEL;ASTRA;120;1550;Diesel;1686;81
OPEL;ASTRA;120;1437;Petrol;1598;85
OPEL;ASTRA;119;1613;Diesel;1956;121
OPEL;ASTRA;119;1613;Diesel;1686;81
OPEL;ASTRA;119;1571;Diesel;1956;121
OPEL;ASTRA;119;1571;Diesel;1686;96
OPEL;ASTRA;116;1503;Diesel;1686;96
OPEL;ASTRA;119;1550;Diesel;1686;96
OPEL;ASTRA;116;1571;Diesel;1686;96
OPEL;ASTRA;119;1503;Petrol;1686;81
OPEL;ASTRA;119;1503;Petrol;1364;103
OPEL;ASTRA;119;1503;Diesel;1956;121
OPEL;ASTRA;119;1503;Diesel;1686;96
OPEL;ASTRA;119;1503;Diesel;1686;81
OPEL;ASTRA;119;1502;Diesel;1686;81
OPEL;ASTRA;117;1571;Diesel;1686;96
OPEL;ASTRA;117;1571;Diesel;1686;81
OPEL;ASTRA;110;1503;Diesel;1686;81
OPEL;ASTRA;119;1571;Diesel;1686;81
OPEL;ASTRA;99;1550;Diesel;1686;81
OPEL;ASTRA;104;1471;Diesel;1248;70
OPEL;ASTRA;104;1393;DIESEL;1248;70
OPEL;ASTRA;100;1571;Diesel;1598;81
OPEL;ASTRA;100;1550;Diesel;1598;81
OPEL;ASTRA;100;1503;Diesel;1598;81
OPEL;ASTRA;100;1488;Diesel;1598;81
OPEL;ASTRA;99;1613;Diesel;1686;96
OPEL;ASTRA;134;1613;Diesel;1956;143
OPEL;ASTRA;110;1514;Diesel;1686;81
OPEL;ASTRA;123;1571;Diesel;1956;121
OPEL;ASTRA;104;1491;Diesel;1598;100
OPEL;ASTRA;99;1503;Diesel;1686;96
OPEL;ASTRA;99;1503;Diesel;1686;81
OPEL;ASTRA;97;1613;Diesel;1598;81
OPEL;ASTRA;97;1571;Diesel;1598;81
OPEL;ASTRA;97;1550;Diesel;1598;81
OPEL;ASTRA;97;1503;Diesel;1598;81
OPEL;ASTRA;97;1490;Diesel;1598;81
OPEL;ASTRA;97;1488;Diesel;1598;81
OPEL;ASTRA;97;1393;Petrol;1364;103
OPEL;ASTRA;99;1571;Diesel;1686;96
OPEL;ASTRA;105;1550;Diesel;1686;81
OPEL;ASTRA;110;1503;Diesel;1598;100
OPEL;ASTRA;110;1488;DIESEL;1598;100
OPEL;ASTRA;109;1503;Diesel;1598;100
OPEL;ASTRA;109;1503;Diesel;1248;70
OPEL;ASTRA;109;1471;Diesel;1248;70
OPEL;ASTRA;109;1393;Diesel;1248;81
OPEL;ASTRA;109;1393;Diesel;1248;70
OPEL;ASTRA;106;1503;Diesel;1248;70
OPEL;ASTRA;105;1613;Diesel;1686;81
OPEL;ASTRA;104;1488;Diesel;1598;100
OPEL;ASTRA;105;1571;Diesel;1686;81
OPEL;ASTRA;104;1488;Petrol;1598;85
OPEL;ASTRA;104;1613;Diesel;1598;100
OPEL;ASTRA;104;1571;Diesel;1598;100
OPEL;ASTRA;104;1550;Diesel;1598;100
OPEL;ASTRA;104;1550;Diesel;1248;70
OPEL;ASTRA;104;1503;Petrol;1598;100
OPEL;ASTRA;104;1503;Petrol;1598;85
OPEL;ASTRA;104;1503;Diesel;1598;100
OPEL;ASTRA;104;1503;Diesel;1248;70
OPEL;ASTRA;99;1613;Diesel;1686;81
OPEL;ASTRA;105;1571;Diesel;1686;96
OPEL;ASTRA;129;1503;Petrol;1362;88
OPEL;ASTRA;131;1373;Petrol;1398;74
OPEL;ASTRA;130;1613;Diesel;1956;121
OPEL;ASTRA;129;1613;Diesel;1956;121
OPEL;ASTRA;129;1571;Petrol;1364;103
OPEL;ASTRA;129;1550;Petrol;1956;121
OPEL;ASTRA;129;1550;Petrol;1364;103
OPEL;ASTRA;129;1550;Petrol;1362;103
OPEL;ASTRA;129;1503;Petrol;1364;103
OPEL;ASTRA;129;1393;Petrol;1398;85
OPEL;ASTRA;129;1503;Petrol;1362;103
OPEL;ASTRA;132;1437;PETROL;1362;103
OPEL;ASTRA;129;1471;Petrol;1398;74
OPEL;ASTRA;129;1471;Petrol;1364;103
OPEL;ASTRA;129;1471;Petrol;1364;88
OPEL;ASTRA;129;1471;Petrol;1362;103
OPEL;ASTRA;129;1471;Petrol;1362;88
OPEL;ASTRA;129;1453;Petrol;1364;103
OPEL;ASTRA;129;1437;Petrol;1398;74
OPEL;ASTRA;129;1437;Petrol;1398;64
OPEL;ASTRA;129;1393;Petrol;1398;103
OPEL;ASTRA;129;1503;Petrol;1364;88
OPEL;ASTRA;134;1393;Diesel;1364;103
OPEL;ASTRA;120;1571;Diesel;1686;81
OPEL;ASTRA;99;1571;Diesel;1686;81
OPEL;ASTRA;134;1550;Petrol;1364;103
OPEL;ASTRA;134;1503;Petrol;1364;103
OPEL;ASTRA;134;1503;Petrol;1364;88
OPEL;ASTRA;134;1471;Petrol;1364;103
OPEL;ASTRA;134;1471;Petrol;1364;88
OPEL;ASTRA;134;1437;Petrol;1364;103
OPEL;ASTRA;134;1437;Petrol;1364;88
OPEL;ASTRA;131;1393;Petrol;1398;74
OPEL;ASTRA;134;1393;Petrol;1364;88
OPEL;ASTRA;132;1393;Diesel;1686;81
OPEL;ASTRA;134;1393;Diesel;1364;88
OPEL;ASTRA;133;1664;Diesel;1956;121
OPEL;ASTRA;133;1550;Diesel;1956;121
OPEL;ASTRA;133;1503;Petrol;1364;103
OPEL;ASTRA;132;1550;Petrol;1364;103
OPEL;ASTRA;132;1503;Petrol;1364;103
OPEL;ASTRA;132;1503;Petrol;1362;103
OPEL;ASTRA;132;1437;Petrol;1364;103
OPEL;ASTRA;129;1550;Diesel;1956;121
OPEL;ASTRA;134;1393;Petrol;1364;103
OPEL;ASTRA;123;1503;Diesel;1686;96
OPEL;ASTRA;124;1471;Petrol;1398;74
OPEL;ASTRA;124;1437;Petrol;1398;74
OPEL;ASTRA;124;1393;Petrol;1598;85
OPEL;ASTRA;124;1393;Petrol;1398;74
OPEL;ASTRA;124;1373;Petrol;1398;74
OPEL;ASTRA;123;1664;Diesel;1956;121
OPEL;ASTRA;123;1613;Diesel;1956;121
OPEL;ASTRA;123;1613;Diesel;1686;81
OPEL;ASTRA;123;1571;Diesel;1686;96
OPEL;ASTRA;124;1503;Diesel;1686;81
OPEL;ASTRA;123;1503;Diesel;1956;121
OPEL;ASTRA;123;1503;Diesel;1686;81
OPEL;ASTRA;129;1393;Petrol;1398;74
OPEL;ASTRA;122;1571;Diesel;1686;96
OPEL;ASTRA;129;1550;Petrol;1364;88
OPEL;ASTRA;122;1550;Diesel;1686;96
OPEL;ASTRA;122;1393;Petrol;1398;74
OPEL;ASTRA;120;1646;Diesel;1686;81
OPEL;ASTRA;120;1613;Diesel;1686;96
OPEL;ASTRA;120;1613;Diesel;1686;81
OPEL;ASTRA;120;1571;Diesel;1686;96
OPEL;ASTRA;134;1571;Diesel;1956;143
OPEL;ASTRA;129;1373;Diesel;1398;96
OPEL;ASTRA;122;1571;Diesel;1686;81
OPEL;ASTRA;124;1503;Diesel;1956;121
OPEL;ASTRA;129;1393;Petrol;1364;88
OPEL;ASTRA;129;1393;Petrol;1364;74
OPEL;ASTRA;129;1393;PETROL;1362;103
OPEL;ASTRA;129;1393;PETROL;1362;88
OPEL;ASTRA;129;1373;Petrol;1398;64
OPEL;ASTRA;127;1613;Diesel;1956;121
OPEL;ASTRA;127;1571;Diesel;1956;121
OPEL;ASTRA;127;1550;Diesel;1956;121
OPEL;ASTRA;124;1613;Diesel;1686;96
OPEL;ASTRA;124;1550;Diesel;1686;96
OPEL;ASTRA;129;1393;Petrol;1364;103
OPEL;ASTRA;124;1571;Diesel;1956;121
OPEL;ASTRA;124;1733;Diesel;1956;121
OPEL;ASTRA;129;1373;Petrol;1398;74
OPEL;ASTRA;129;1393;Petrol;1398;64
OPEL;ASTRA;124;1664;Diesel;1956;121
OPEL;ASTRA;124;1613;Diesel;1956;121
OPEL;ASTRA;127;1503;Diesel;1956;121
OPEL;ASTRA / 1.4 /;129;1373;Petrol;1398;74
OPEL;ASTRA / 1.4 / 16V TURBO;138;1393;Petrol;1362;103
OPEL;ASTRA / 1.4 / TURBO;137;1471;Petrol;1362;88
OPEL;ASTRA / 1.4 / TURBO;137;1503;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;137;1503;Petrol;1364;88
OPEL;ASTRA / 1.4 / TURBO;129;1503;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;137;1503;Petrol;1362;88
OPEL;ASTRA / 1.4 / TURBO;140;1393;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;137;1471;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;137;1471;Petrol;1364;88
OPEL;ASTRA / 1.4 / TURBO;137;1393;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;137;1393;Petrol;1364;88
OPEL;ASTRA / 1.4 / TURBO;134;1471;Petrol;1364;88
OPEL;ASTRA / 1.4 / TURBO;134;1393;Petrol;1364;88
OPEL;ASTRA / 1.4 / TURBO;129;1503;Petrol;1362;88
OPEL;ASTRA / 1.4 / TURBO;129;1393;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;137;1437;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO;134;1393;Petrol;1364;103
OPEL;ASTRA / 1.4 / TURBO AUT.;154;1503;Petrol;1364;103
OPEL;ASTRA / 1.6 /;139;1437;Petrol;1598;85
OPEL;ASTRA / 1.6 /;154;1471;Petrol;1598;85
OPEL;ASTRA / 1.6 /;154;1437;Petrol;1598;85
OPEL;ASTRA / 1.6 /;154;1393;Petrol;1598;85
OPEL;ASTRA / 1.6 /;139;1471;Petrol;1598;85
OPEL;ASTRA / 1.6 /;139;1393;Petrol;1598;85
OPEL;ASTRA / 1.6 /;139;1503;Petrol;1598;125
OPEL;ASTRA / 1.6 / 16V;154;1393;Petrol;1598;85
OPEL;ASTRA / 1.6 / CDTI;110;1503;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;110;1491;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;104;1550;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;104;1571;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;104;1503;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;104;1488;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;97;1550;Diesel;1598;81
OPEL;ASTRA / 1.6 / CDTI;97;1503;Diesel;1598;81
OPEL;ASTRA / 1.6 / CDTI;97;1488;Diesel;1598;81
OPEL;ASTRA / 1.6 / CDTI;110;1488;Diesel;1598;100
OPEL;ASTRA / 1.6 / CDTI;104;1491;Diesel;1598;100
OPEL;ASTRA / 1.7 / DTI;123;1571;Diesel;1686;96
OPEL;ASTRA / 1.7 / DTI;99;1571;Diesel;1686;96
OPEL;ASTRA / 1.7 / DTI;119;1503;Diesel;1686;96
OPEL;ASTRA / 1.7 / DTI;119;1571;Diesel;1686;96
OPEL;ASTRA / 1.7 / DTI;123;1503;Diesel;1686;96
OPEL;ASTRA / CAR. 1.3 / DTI;113;1471;Diesel;1248;70
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;139;1437;Petrol;1364;88
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;139;1437;Petrol;1364;103
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;139;1503;Petrol;1362;88
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;139;1503;Petrol;1364;88
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;139;1550;Petrol;1364;88
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;139;1550;Petrol;1364;103
OPEL;ASTRA / CAR. 1.4 / 16V TURBO;136;1437;Petrol;1362;103
OPEL;ASTRA / CAR. 1.4 / 16V TURBO AUT.;148;1503;Petrol;1364;103
OPEL;ASTRA / CAR. 1.4 / 16V TURBO AUT.;159;1503;Petrol;1364;103
OPEL;ASTRA / CAR. 1.6 / 16V;144;1503;Petrol;1598;85
OPEL;ASTRA / CAR. 1.6 / 16V;144;1471;Petrol;1598;85
OPEL;ASTRA / CAR. 1.6 / 16V;144;1437;Petrol;1598;85
OPEL;ASTRA / CAR. 1.6 / 16V;156;1437;Petrol;1598;85
OPEL;ASTRA / CAR. 1.6 / DTI 16V;97;1503;Diesel;1598;81
OPEL;ASTRA / CAR. 1.6 / DTI 16V;104;1503;Diesel;1598;100
OPEL;ASTRA / CAR. 1.6 / DTI 16V;104;1571;Diesel;1598;100
OPEL;ASTRA / CAR. 1.6 / DTI 16V;104;1613;Diesel;1598;100
OPEL;ASTRA / CAR. 1.6 / DTI 16V;110;1571;Diesel;1598;100
OPEL;ASTRA / CAR. 1.7 / DTI 16V;114;1550;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;120;1613;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;120;1613;Diesel;1686;81
OPEL;ASTRA / CAR. 1.7 / DTI 16V;120;1571;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;120;1571;Diesel;1686;81
OPEL;ASTRA / CAR. 1.7 / DTI 16V;120;1550;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;120;1550;Diesel;1686;81
OPEL;ASTRA / CAR. 1.7 / DTI 16V;118;1550;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;114;1613;Diesel;1686;81
OPEL;ASTRA / CAR. 1.7 / DTI 16V;105;1613;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;105;1571;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;105;1550;Diesel;1686;96
OPEL;ASTRA / CAR. 1.7 / DTI 16V;117;1550;Diesel;1686;96
OPEL;ASTRA / CAR. 2.0 / DTI 16V;129;1550;Diesel;1956;121
OPEL;ASTRA / CAR. 2.0 / DTI 16V AUT.;154;1613;Diesel;1956;121
OPEL;ASTRA / GTC 1.4 / 16V TURBO;154;1471;Petrol;1364;103
OPEL;ASTRA / GTC 1.4 / 16V TURBO;139;1437;Petrol;1364;103
OPEL;ASTRA / GTC 1.4 / 16V TURBO;146;1437;Petrol;1364;103
OPEL;ASTRA / GTC 1.6 / 16V TURBO;154;1503;Petrol;1598;147
OPEL;ASTRA / GTC 1.7 / DTI 16V;114;1571;Diesel;1686;81
OPEL;ASTRA / GTC 1.7 / DTI 16V;116;1503;Diesel;1686;96
OPEL;ASTRA / GTC 2.0 / 16V TURBO;189;1550;Petrol;1998;206
OPEL;ASTRA 1.7CDTI (AC);146;1385;Diesel;1686;92
OPEL;ASTRA 1.8;159;1278;Petrol;1796;103
OPEL;ASTRA 1.9CDTI GTC (AC);157;1390;Diesel;1910;110
OPEL;ASTRA GTC;146;1471;Petrol;1362;103
OPEL;ASTRA GTC;146;1503;Petrol;1364;103
OPEL;ASTRA GTC;144;1613;Petrol;1598;125
OPEL;ASTRA GTC;146;1437;Petrol;1362;88
OPEL;ASTRA GTC;146;1437;Petrol;1364;88
OPEL;ASTRA GTC;146;1437;Petrol;1364;103
OPEL;ASTRA GTC;146;1471;Petrol;1362;88
OPEL;ASTRA GTC;144;1613;PETROL;1362;103
OPEL;ASTRA GTC;146;1471;Petrol;1364;88
OPEL;ASTRA GTC;146;1471;Petrol;1364;103
OPEL;ASTRA GTC;144;1613;PETROL;1362;88
OPEL;ASTRA GTC;146;1503;Petrol;1364;88
OPEL;ASTRA GTC;144;1437;Petrol;1398;74
OPEL;ASTRA GTC;148;1613;PETROL;1362;88
OPEL;ASTRA GTC;148;1613;PETROL;1362;103
OPEL;ASTRA GTC;149;1437;Petrol;1362;103
OPEL;ASTRA GTC;146;1503;Petrol;1362;103
OPEL;ASTRA GTC;143;1550;Petrol;1598;125
OPEL;ASTRA GTC;142;1437;Petrol;1364;103
OPEL;ASTRA GTC;142;1503;Petrol;1362;88
OPEL;ASTRA GTC;142;1503;Petrol;1362;103
OPEL;ASTRA GTC;142;1503;Petrol;1364;88
OPEL;ASTRA GTC;142;1503;Petrol;1364;103
OPEL;ASTRA GTC;143;1365;Diesel;1686;81
OPEL;ASTRA GTC;144;1471;PETROL;1362;103
OPEL;ASTRA GTC;169;1471;PETROL;1598;132
OPEL;ASTRA GTC;144;1571;Petrol;1598;125
OPEL;ASTRA GTC;142;1437;PETROL;1364;88
OPEL;ASTRA GTC;143;1571;Petrol;1598;125
OPEL;ASTRA GTC;144;1393;Petrol;1398;74
OPEL;ASTRA GTC;149;1437;Petrol;1364;88
OPEL;ASTRA GTC;144;1471;PETROL;1362;88
OPEL;ASTRA GTC;144;1503;Petrol;1598;125
OPEL;ASTRA GTC;144;1550;Petrol;1598;125
OPEL;ASTRA GTC;143;1503;Petrol;1598;125
OPEL;ASTRA GTC;169;1503;Petrol;1598;132
OPEL;ASTRA GTC;159;1571;Petrol;1598;125
OPEL;ASTRA GTC;156;1587;Petrol;1598;147
OPEL;ASTRA GTC;158;1503;Petrol;1598;125
OPEL;ASTRA GTC;158;1550;Petrol;1598;125
OPEL;ASTRA GTC;158;1571;Petrol;1598;125
OPEL;ASTRA GTC;159;1503;Petrol;1362;103
OPEL;ASTRA GTC;156;1550;Petrol;1598;147
OPEL;ASTRA GTC;168;1503;Petrol;1598;132
OPEL;ASTRA GTC;156;1503;Petrol;1598;147
OPEL;ASTRA GTC;169;1550;Petrol;1598;132
OPEL;ASTRA GTC;169;1571;Petrol;1598;132
OPEL;ASTRA GTC;189;1550;Petrol;1998;206
OPEL;ASTRA GTC;189;1571;Petrol;1998;206
OPEL;ASTRA GTC;189;1613;Petrol;1998;206
OPEL;ASTRA GTC;109;1571;Diesel;1686;81
OPEL;ASTRA GTC;142;1437;PETROL;1362;103
OPEL;ASTRA GTC;159;1503;Petrol;1598;125
OPEL;ASTRA GTC;152;1613;Diesel;1956;121
OPEL;ASTRA GTC;149;1503;Petrol;1362;103
OPEL;ASTRA GTC;149;1503;Petrol;1364;88
OPEL;ASTRA GTC;149;1503;Petrol;1364;103
OPEL;ASTRA GTC;149;1571;Diesel;1956;121
OPEL;ASTRA GTC;149;1613;Diesel;1956;121
OPEL;ASTRA GTC;149;1664;Diesel;1956;121
OPEL;ASTRA GTC;156;1571;Petrol;1598;147
OPEL;ASTRA GTC;150;1613;Diesel;1956;121
OPEL;ASTRA GTC;149;1437;Petrol;1364;103
OPEL;ASTRA GTC;154;1471;Petrol;1362;103
OPEL;ASTRA GTC;154;1471;Petrol;1364;103
OPEL;ASTRA GTC;154;1503;Petrol;1364;103
OPEL;ASTRA GTC;154;1503;Petrol;1598;147
OPEL;ASTRA GTC;154;1550;Petrol;1598;147
OPEL;ASTRA GTC;154;1571;Petrol;1598;147
OPEL;ASTRA GTC;156;1471;PETROL;1364;103
OPEL;ASTRA GTC;150;1571;Diesel;1956;121
OPEL;ASTRA GTC;119;1571;Diesel;1686;96
OPEL;ASTRA GTC;116;1503;Diesel;1686;81
OPEL;ASTRA GTC;116;1503;Diesel;1686;96
OPEL;ASTRA GTC;116;1571;Diesel;1686;81
OPEL;ASTRA GTC;116;1571;Diesel;1686;96
OPEL;ASTRA GTC;116;1613;Diesel;1686;81
OPEL;ASTRA GTC;116;1613;Diesel;1686;96
OPEL;ASTRA GTC;125;1613;Diesel;1956;121
OPEL;ASTRA GTC;119;1571;Diesel;1686;81
OPEL;ASTRA GTC;115;1503;Diesel;1598;100
OPEL;ASTRA GTC;122;1503;Diesel;1686;81
OPEL;ASTRA GTC;124;1550;Diesel;1956;121
OPEL;ASTRA GTC;124;1571;Diesel;1956;121
OPEL;ASTRA GTC;124;1613;Diesel;1956;121
OPEL;ASTRA GTC;125;1550;Diesel;1956;121
OPEL;ASTRA GTC;125;1571;Diesel;1956;121
OPEL;ASTRA GTC;119;1550;Diesel;1686;96
OPEL;ASTRA GTC;114;1503;Diesel;1686;81
OPEL;ASTRA GTC;142;1437;PETROL;1362;88
OPEL;ASTRA GTC;104;1550;Diesel;1598;81
OPEL;ASTRA GTC;104;1571;Diesel;1598;81
OPEL;ASTRA GTC;109;1503;Diesel;1598;81
OPEL;ASTRA GTC;109;1503;Diesel;1598;100
OPEL;ASTRA GTC;109;1503;Diesel;1686;81
OPEL;ASTRA GTC;115;1613;Diesel;1598;100
OPEL;ASTRA GTC;109;1571;Diesel;1598;100
OPEL;ASTRA GTC;115;1571;Diesel;1598;100
OPEL;ASTRA GTC;109;1571;Diesel;1686;96
OPEL;ASTRA GTC;104;1503;Diesel;1598;81
OPEL;ASTRA GTC;114;1503;Diesel;1686;96
OPEL;ASTRA GTC;114;1550;Diesel;1686;81
OPEL;ASTRA GTC;114;1571;Diesel;1686;81
OPEL;ASTRA GTC;114;1571;Diesel;1686;96
OPEL;ASTRA GTC;109;1550;Diesel;1686;81
OPEL;ASTRA GTC;109;1550;Diesel;1598;100
OPEL;ASTRA GTC;139;1503;Petrol;1364;88
OPEL;ASTRA GTC;139;1437;Petrol;1398;74
OPEL;ASTRA GTC;139;1471;Petrol;1362;88
OPEL;ASTRA GTC;139;1471;Petrol;1362;103
OPEL;ASTRA GTC;139;1471;Petrol;1364;88
OPEL;ASTRA GTC;139;1471;Petrol;1364;103
OPEL;ASTRA GTC;139;1471;Petrol;1398;74
OPEL;ASTRA GTC;139;1437;Petrol;1364;103
OPEL;ASTRA GTC;139;1503;Petrol;1362;103
OPEL;ASTRA GTC;139;1550;Petrol;1364;103
OPEL;ASTRA GTC;139;1503;Petrol;1364;103
OPEL;ASTRA GTC;140;1437;PETROL;1362;103
OPEL;ASTRA GTC;140;1503;Petrol;1362;88
OPEL;ASTRA GTC;140;1503;Petrol;1362;103
OPEL;ASTRA GTC;127;1550;Diesel;1956;121
OPEL;ASTRA GTC;109;1503;DIESEL;1686;96
OPEL;ASTRA GTC;139;1503;Petrol;1362;88
OPEL;ASTRA GTC;134;1393;PETROL;1398;74
OPEL;ASTRA GTC;139;1437;PETROL;1364;88
OPEL;ASTRA GTC;129;1571;Diesel;1956;143
OPEL;ASTRA GTC;140;1471;Petrol;1362;88
OPEL;ASTRA GTC;129;1613;Diesel;1956;121
OPEL;ASTRA GTC;127;1613;Diesel;1956;121
OPEL;ASTRA GTC;129;1613;Diesel;1956;143
OPEL;ASTRA GTC;129;1550;Diesel;1956;121
OPEL;ASTRA GTC;129;1664;Diesel;1956;143
OPEL;ASTRA GTC;129;1571;Diesel;1956;121
OPEL;ASTRA GTC;136;1471;PETROL;1362;88
OPEL;ASTRA GTC;137;1733;DIESEL;1956;96
OPEL;ASTRA GTC;137;1733;DIESEL;1956;121
OPEL;ASTRA GTC;138;1345;Diesel;1686;74
OPEL;ASTRA GTC;139;1393;Petrol;1398;74
OPEL;ASTRA GTC;139;1437;PETROL;1362;88
OPEL;ASTRA GTC;139;1437;PETROL;1362;103
OPEL;ASTRA GTC;127;1571;Diesel;1956;121
OPEL;ASTRA GTC 1.4 T;142;1437;Petrol;1362;103
OPEL;ASTRA GTC 1.6 T;169;1471;Petrol;1598;132
OPEL;ASTRA GTC 2.0 D;129;1550;Diesel;1956;121
OPEL;ASTRA NOTCHBACK;143;1571;Diesel;1686;81
OPEL;ASTRA NOTCHBACK;138;1503;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;139;1437;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;144;1503;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;139;1471;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;144;1437;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;139;1613;Petrol;1598;125
OPEL;ASTRA NOTCHBACK;139;1503;Petrol;1598;125
OPEL;ASTRA NOTCHBACK;138;1503;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;139;1571;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;137;1437;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;139;1571;Petrol;1598;125
OPEL;ASTRA NOTCHBACK;139;1503;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;138;1471;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;138;1471;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;138;1470;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;138;1459;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;138;1437;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;138;1437;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;137;1503;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;137;1470;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;137;1437;Petrol;1362;103
OPEL;ASTRA NOTCHBACK;147;1393;Petrol;1598;85
OPEL;ASTRA NOTCHBACK;154;1550;Petrol;1364;103
OPEL;ASTRA NOTCHBACK;132;1550;Petrol;1364;103
